"classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","commodity_code","commodity","qty_unit_code","qty_unit","qty","netweight_kg","trade_value_usd","flag"
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"18",Cocoa and cocoa preparations,0,,,0,492281903,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"20","Preparations of vegetables, fruit, nuts or other parts of plants",0,,,0,710205722,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"21",Miscellaneous edible preparations,0,,,0,374757822,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"30",Pharmaceutical products,0,,,0,7991122917,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"31",Fertilizers,0,,,0,688788420,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"75",Nickel and articles thereof,0,,,0,195605521,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"99",Commodities not specified according to kind,0,,,0,7015229598,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"01",Animals; live,0,,,,208315240,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"03","Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,1460567621,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"26","Ores, slag and ash",0,,,,284736945,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,914415908,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,,1023847399,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"36",Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,,,,68980055,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"37",Photographic or cinematographic goods,0,,,,126926626,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"38",Chemical products n.e.s.,0,,,,972003024,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"39",Plastics and articles thereof,0,,,,4311524742,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"40",Rubber and articles thereof,0,,,,2200651900,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"41",Raw hides and skins (other than furskins) and leather,0,,,,58026415,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,1154036790,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"43",Furskins and artificial fur; manufactures thereof,0,,,,25787403,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"44",Wood and articles of wood; wood charcoal,0,,,,1775397165,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"57",Carpets and other textile floor coverings,0,,,,249835088,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,63449502,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"62",Apparel and clothing accessories; not knitted or crocheted,0,,,,3597730370,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"64",Footwear; gaiters and the like; parts of such articles,0,,,,2643020118,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"65",Headgear and parts thereof,0,,,,220893556,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,93974882,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,655694416,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"70",Glass and glassware,0,,,,629238204,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,4708070888,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"73",Iron or steel articles,0,,,,2951856537,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,799491514,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,25518996259,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,27421068433,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,130885924,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"89","Ships, boats and floating structures",0,,,,157118798,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,6394471788,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"91",Clocks and watches and parts thereof,0,,,,419805641,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"92",Musical instruments; parts and accessories of such articles,0,,,,78501709,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"93",Arms and ammunition; parts and accessories thereof,0,,,,286475557,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"96",Miscellaneous manufactured articles,0,,,,552374243,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"97",Works of art; collectors' pieces and antiques,0,,,,924783127,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,0,22944357207,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,0,5865133243,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"95","Toys, games and sports requisites; parts and accessories thereof",0,,,0,2141501709,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,0,197350184,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"05",Animal originated products; not elsewhere specified or included,0,,,0,90237357,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,0,220016095,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"07",Vegetables and certain roots and tubers; edible,0,,,0,950324714,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"08","Fruit and nuts, edible; peel of citrus fruit or melons",0,,,0,1851189817,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"11","Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,0,134479133,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"14",Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,0,9019668,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"15",Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,0,606600465,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"19","Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,0,547805923,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"22","Beverages, spirits and vinegar",0,,,0,1811845151,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"23","Food industries, residues and wastes thereof; prepared animal fodder",0,,,0,233185767,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"24",Tobacco and manufactured tobacco substitutes,0,,,0,124797972,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"25","Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,0,247179059,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,0,18165622565,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"29",Organic chemicals,0,,,0,3758659760,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,0,313692067,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,0,260885907,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"35",Albuminoidal substances; modified starches; glues; enzymes,0,,,0,211216868,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"45",Cork and articles of cork,0,,,0,22308157,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,0,55576189,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"47",Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,0,230484403,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"48","Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,0,1308252428,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,0,365563989,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"50",Silk,0,,,0,6860890,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,0,22475970,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"52",Cotton,0,,,0,72958455,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"53",Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,0,20160251,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"54",Man-made filaments,0,,,0,180106361,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"55",Man-made staple fibres,0,,,0,150111027,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,0,193118819,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,0,215681629,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"60",Fabrics; knitted or crocheted,0,,,0,101882640,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"61",Apparel and clothing accessories; knitted or crocheted,0,,,0,3673576430,0
HS,2017,201701,January 2017,2,0,1,Imports,842,United States of America,,0,World,,"63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,0,1280644864,0
